date,cash,mtm_value,gross_value,net_value,n_positions,d013_baseline_net_value,d013_defensive_basket_net_value,defensive_basket_sleeve_factor
2019-03-04,1.2763678770016023,0.0,1.2763678770016023,1.2763678770016023,0,1.0552039424223687,1.2763678770016023,1.2095935446104578
2019-03-05,1.2767775314669982,0.0,1.2767775314669982,1.2767775314669982,0,1.0552039424223687,1.2767775314669982,1.2099817676343934
2019-03-06,1.2771873174123414,0.0,1.2771873174123414,1.2771873174123414,0,1.0552039424223687,1.2771873174123414,1.2103701152597846
2019-03-07,1.2775972348798306,0.0,1.2775972348798306,1.2775972348798306,0,1.0552039424223687,1.2775972348798306,1.2107585875266225
2019-03-08,1.2780072839116783,0.0,1.2780072839116783,1.2780072839116783,0,1.0552039424223687,1.2780072839116783,1.2111471844749113
2019-03-11,1.2784174645501105,0.0,1.2784174645501105,1.2784174645501105,0,1.0552039424223687,1.2784174645501105,1.211535906144668
2019-03-12,1.2788277768373668,0.0,1.2788277768373668,1.2788277768373668,0,1.0552039424223687,1.2788277768373668,1.2119247525759222
2019-03-13,1.2792382208157005,0.0,1.2792382208157005,1.2792382208157005,0,1.0552039424223687,1.2792382208157005,1.2123137238087167
2019-03-14,1.2796487965273782,0.0,1.2796487965273782,1.2796487965273782,0,1.0552039424223687,1.2796487965273782,1.212702819883107
2019-03-15,1.2800595040146798,0.0,1.2800595040146798,1.2800595040146798,0,1.0552039424223687,1.2800595040146798,1.213092040839161
2019-03-18,1.2804703433198994,0.0,1.2804703433198994,1.2804703433198994,0,1.0552039424223687,1.2804703433198994,1.2134813867169603
2019-03-19,1.2808813144853446,0.0,1.2808813144853446,1.2808813144853446,0,1.0552039424223687,1.2808813144853446,1.2138708575565988
2019-03-20,1.2812924175533362,0.0,1.2812924175533362,1.2812924175533362,0,1.0552039424223687,1.2812924175533362,1.2142604533981836
2019-03-21,1.2817036525662087,0.0,1.2817036525662087,1.2817036525662087,0,1.0552039424223687,1.2817036525662087,1.214650174281834
2019-03-22,1.28211501956631,0.0,1.28211501956631,1.28211501956631,0,1.0552039424223687,1.28211501956631,1.2150400202476832
2019-03-25,1.2825265185960022,0.0,1.2825265185960022,1.2825265185960022,0,1.0552039424223687,1.2825265185960022,1.2154299913358764
2019-03-26,1.2829381496976606,0.0,1.2829381496976606,1.2829381496976606,0,1.0552039424223687,1.2829381496976606,1.2158200875865721
2019-03-27,1.283349912913674,0.0,1.283349912913674,1.283349912913674,0,1.0552039424223687,1.283349912913674,1.2162103090399419
2019-03-28,1.2837618082864453,0.0,1.2837618082864453,1.2837618082864453,0,1.0552039424223687,1.2837618082864453,1.2166006557361697
2019-03-29,1.28417383585839,0.0,1.28417383585839,1.28417383585839,0,1.0552039424223687,1.28417383585839,1.2169911277154526
2019-04-01,1.2845658478841477,0.0,1.2845658478841477,1.2845658478841477,0,1.0552039424223687,1.2845658478841477,1.2173626312798327
2019-04-02,1.2849579795770598,0.0,1.2849579795770598,1.2849579795770598,0,1.0552039424223687,1.2849579795770598,1.2177342482508722
2019-04-03,1.2853502309736557,0.0,1.2853502309736557,1.2853502309736557,0,1.0552039424223687,1.2853502309736557,1.21810597866319
2019-04-04,1.2857426021104772,0.0,1.2857426021104772,1.2857426021104772,0,1.0552039424223687,1.2857426021104772,1.2184778225514157
2019-04-05,1.2861350930240765,0.0,1.2861350930240765,1.2861350930240765,0,1.0552039424223687,1.2861350930240765,1.2188497799501894
2019-04-08,1.286527703751017,0.0,1.286527703751017,1.286527703751017,0,1.0552039424223687,1.286527703751017,1.219221850894162
2019-04-09,1.2869204343278737,0.0,1.2869204343278737,1.2869204343278737,0,1.0552039424223687,1.2869204343278737,1.2195940354179944
2019-04-10,1.287313284791232,0.0,1.287313284791232,1.287313284791232,0,1.0552039424223687,1.287313284791232,1.2199663335563586
2019-04-11,1.2877062551776894,0.0,1.2877062551776894,1.2877062551776894,0,1.0552039424223687,1.2877062551776894,1.2203387453439372
2019-04-12,1.2880993455238543,0.0,1.2880993455238543,1.2880993455238543,0,1.0552039424223687,1.2880993455238543,1.220711270815423
2019-04-15,1.2884925558663454,0.0,1.2884925558663454,1.2884925558663454,0,1.0552039424223687,1.2884925558663454,1.2210839100055197
2019-04-16,1.2888858862417936,0.0,1.2888858862417936,1.2888858862417936,0,1.0552039424223687,1.2888858862417936,1.2214566629489416
2019-04-17,1.2892793366868405,0.0,1.2892793366868405,1.2892793366868405,0,1.0552039424223687,1.2892793366868405,1.2218295296804131
2019-04-18,1.2896729072381392,0.0,1.2896729072381392,1.2896729072381392,0,1.0552039424223687,1.2896729072381392,1.22220251023467
2019-04-19,1.2900665979323538,0.0,1.2900665979323538,1.2900665979323538,0,1.0552039424223687,1.2900665979323538,1.2225756046464582
2019-04-22,1.2904604088061595,0.0,1.2904604088061595,1.2904604088061595,0,1.0552039424223687,1.2904604088061595,1.2229488129505341
2019-04-23,1.290854339896243,0.0,1.290854339896243,1.290854339896243,0,1.0552039424223687,1.290854339896243,1.2233221351816652
2019-04-24,1.2912483912393018,0.0,1.2912483912393018,1.2912483912393018,0,1.0552039424223687,1.2912483912393018,1.2236955713746291
2019-04-25,1.2916425628720447,0.0,1.2916425628720447,1.2916425628720447,0,1.0552039424223687,1.2916425628720447,1.2240691215642143
2019-04-26,1.292036854831192,0.0,1.292036854831192,1.292036854831192,0,1.0552039424223687,1.292036854831192,1.22444278578522
2019-04-29,1.292431267153475,0.0,1.292431267153475,1.292431267153475,0,1.0552039424223687,1.292431267153475,1.2248165640724558
2019-04-30,1.2928257998756363,0.0,1.2928257998756363,1.2928257998756363,0,1.0552039424223687,1.2928257998756363,1.2251904564607419
2019-05-02,1.2932204530344296,0.0,1.2932204530344296,1.2932204530344296,0,1.0552039424223687,1.2932204530344296,1.2255644629849094
2019-05-03,1.2936152266666197,0.0,1.2936152266666197,1.2936152266666197,0,1.0552039424223687,1.2936152266666197,1.2259385836797998
2019-05-07,1.2940101208089831,0.0,1.2940101208089831,1.2940101208089831,0,1.0552039424223687,1.2940101208089831,1.2263128185802654
2019-05-08,1.2944051354983068,0.0,1.2944051354983068,1.2944051354983068,0,1.0552039424223687,1.2944051354983068,1.2266871677211688
2019-05-09,1.29480027077139,0.0,1.29480027077139,1.29480027077139,0,1.0552039424223687,1.29480027077139,1.2270616311373839
2019-05-10,1.295195526665042,0.0,1.295195526665042,1.295195526665042,0,1.0552039424223687,1.295195526665042,1.2274362088637945
2019-05-13,1.295590903216084,0.0,1.295590903216084,1.295590903216084,0,1.0552039424223687,1.295590903216084,1.2278109009352953
2019-05-14,1.2959864004613488,0.0,1.2959864004613488,1.2959864004613488,0,1.0552039424223687,1.2959864004613488,1.2281857073867921
2019-05-15,1.2963820184376798,0.0,1.2963820184376798,1.2963820184376798,0,1.0552039424223687,1.2963820184376798,1.228560628253201
2019-05-16,1.2967777571819314,0.0,1.2967777571819314,1.2967777571819314,0,1.0552039424223687,1.2967777571819314,1.2289356635694482
2019-05-17,1.2971736167309702,0.0,1.2971736167309702,1.2971736167309702,0,1.0552039424223687,1.2971736167309702,1.2293108133704715
2019-05-20,1.2975695971216736,0.0,1.2975695971216736,1.2975695971216736,0,1.0552039424223687,1.2975695971216736,1.229686077691219
2019-05-21,1.29796569839093,0.0,1.29796569839093,1.29796569839093,0,1.0552039424223687,1.29796569839093,1.2300614565666497
2019-05-22,1.2983619205756392,0.0,1.2983619205756392,1.2983619205756392,0,1.0552039424223687,1.2983619205756392,1.2304369500317325
2019-05-23,1.2987582637127124,0.0,1.2987582637127124,1.2987582637127124,0,1.0552039424223687,1.2987582637127124,1.2308125581214477
2019-05-24,1.299154727839072,0.0,1.299154727839072,1.299154727839072,0,1.0552039424223687,1.299154727839072,1.2311882808707861
2019-05-27,1.2995513129916518,0.0,1.2995513129916518,1.2995513129916518,0,1.0552039424223687,1.2995513129916518,1.2315641183147492
2019-05-28,1.2999480192073969,0.0,1.2999480192073969,1.2999480192073969,0,1.0552039424223687,1.2999480192073969,1.2319400704883492
2019-05-29,1.300344846523263,0.0,1.300344846523263,1.300344846523263,0,1.0552039424223687,1.300344846523263,1.2323161374266087
2019-05-30,1.300741794976218,0.0,1.300741794976218,1.300741794976218,0,1.0552039424223687,1.300741794976218,1.2326923191645613
2019-05-31,1.3011388646032405,0.0,1.3011388646032405,1.3011388646032405,0,1.0552039424223687,1.3011388646032405,1.2330686157372515
2019-06-03,1.3015360554413207,0.0,1.3015360554413207,1.3015360554413207,0,1.0552039424223687,1.3015360554413207,1.2334450271797337
2019-06-04,1.3019333675274598,0.0,1.3019333675274598,1.3019333675274598,0,1.0552039424223687,1.3019333675274598,1.2338215535270738
2019-06-05,1.3023308008986707,0.0,1.3023308008986707,1.3023308008986707,0,1.0552039424223687,1.3023308008986707,1.2341981948143481
2019-06-07,1.3027283555919775,0.0,1.3027283555919775,1.3027283555919775,0,1.0552039424223687,1.3027283555919775,1.2345749510766437
2019-06-10,1.3031260316444149,0.0,1.3031260316444149,1.3031260316444149,0,1.0552039424223687,1.3031260316444149,1.234951822349058
2019-06-11,1.3035238290930298,0.0,1.3035238290930298,1.3035238290930298,0,1.0552039424223687,1.3035238290930298,1.2353288086667
2019-06-12,1.3039217479748801,0.0,1.3039217479748801,1.3039217479748801,0,1.0552039424223687,1.3039217479748801,1.2357059100646883
2019-06-13,1.304319788327035,0.0,1.304319788327035,1.304319788327035,0,1.0552039424223687,1.304319788327035,1.2360831265781531
2019-06-14,1.3047179501865749,0.0,1.3047179501865749,1.3047179501865749,0,1.0552039424223687,1.3047179501865749,1.236460458242235
2019-06-17,1.305116233590592,0.0,1.305116233590592,1.305116233590592,0,1.0552039424223687,1.305116233590592,1.2368379050920852
2019-06-18,1.3055146385761887,0.0,1.3055146385761887,1.3055146385761887,0,1.0552039424223687,1.3055146385761887,1.237215467162866
2019-06-19,1.3059131651804803,0.0,1.3059131651804803,1.3059131651804803,0,1.0552039424223687,1.3059131651804803,1.2375931444897499
2019-06-20,1.306311813440592,0.0,1.306311813440592,1.306311813440592,0,1.0552039424223687,1.306311813440592,1.2379709371079206
2019-06-21,1.3067105833936614,0.0,1.3067105833936614,1.3067105833936614,0,1.0552039424223687,1.3067105833936614,1.2383488450525724
2019-06-24,1.3071094750768366,0.0,1.3071094750768366,1.3071094750768366,0,1.0552039424223687,1.3071094750768366,1.2387268683589103
2019-06-25,1.3075084885272779,0.0,1.3075084885272779,1.3075084885272779,0,1.0552039424223687,1.3075084885272779,1.23910500706215
2019-06-26,1.3079076237821559,0.0,1.3079076237821559,1.3079076237821559,0,1.0552039424223687,1.3079076237821559,1.2394832611975182
2019-06-27,1.308306880878653,0.0,1.308306880878653,1.308306880878653,0,1.0552039424223687,1.308306880878653,1.239861630800252
2019-06-28,1.308706259853964,0.0,1.308706259853964,1.308706259853964,0,1.0552039424223687,1.308706259853964,1.2402401159055993
2019-07-01,0.0,1.2980166164066391,1.2980166164066391,1.2980166164066391,5,1.0465849312242674,1.2980166164066391,1.2402401159055993
2019-07-02,0.0,1.2853216357241823,1.2853216357241823,1.2853216357241823,5,1.0363490256769072,1.2853216357241823,1.2402401159055993
2019-07-03,0.0,1.2766377756476006,1.2766377756476006,1.2766377756476006,5,1.0293472685451917,1.2766377756476006,1.2402401159055993
2019-07-04,0.0,1.2885565066846467,1.2885565066846467,1.2885565066846467,5,1.038957287511836,1.2885565066846467,1.2402401159055993
2019-07-05,0.0,1.2874293454974166,1.2874293454974166,1.2874293454974166,5,1.0380484625409496,1.2874293454974166,1.2402401159055993
2019-07-08,0.0,1.2618580119030782,1.2618580119030782,1.2618580119030782,5,1.0174304118373836,1.2618580119030782,1.2402401159055993
2019-07-09,0.0,1.2501371225458044,1.2501371225458044,1.2501371225458044,5,1.0079799117229638,1.2501371225458044,1.2402401159055993
2019-07-10,0.0,1.2586808301194812,1.2586808301194812,1.2586808301194812,5,1.0148686645250278,1.2586808301194812,1.2402401159055993
2019-07-11,0.0,1.2812712261582047,1.2812712261582047,1.2812712261582047,5,1.0330831987503042,1.2812712261582047,1.2402401159055993
2019-07-12,0.0,1.278524365423801,1.278524365423801,1.278524365423801,5,1.0308684173550113,1.278524365423801,1.2402401159055993
2019-07-15,0.0,1.2775674387462905,1.2775674387462905,1.2775674387462905,5,1.030096851699911,1.2775674387462905,1.2402401159055993
2019-07-16,0.0,1.2808622297131755,1.2808622297131755,1.2808622297131755,5,1.0327534267651992,1.2808622297131755,1.2402401159055993
2019-07-17,0.0,1.2667527726133818,1.2667527726133818,1.2667527726133818,5,1.0213770352754825,1.2667527726133818,1.2402401159055993
2019-07-18,0.0,1.265414431402388,1.265414431402388,1.265414431402388,5,1.0202979368058958,1.265414431402388,1.2402401159055993
2019-07-19,0.0,1.2870186050136767,1.2870186050136767,1.2870186050136767,5,1.0377172843453146,1.2870186050136767,1.2402401159055993
2019-07-22,0.0,1.2890923371996876,1.2890923371996876,1.2890923371996876,5,1.0393893252343458,1.2890923371996876,1.2402401159055993
2019-07-23,0.0,1.2875428778876383,1.2875428778876383,1.2875428778876383,5,1.0381400031940584,1.2875428778876383,1.2402401159055993
2019-07-24,0.0,1.2725419301635288,1.2725419301635288,1.2725419301635288,5,1.026044806843184,1.2725419301635288,1.2402401159055993
2019-07-25,0.0,1.2657894160937708,1.2657894160937708,1.2657894160937708,5,1.0206002852677571,1.2657894160937708,1.2402401159055993
2019-07-26,0.0,1.2725951899157926,1.2725951899157926,1.2725951899157926,5,1.0260877499407186,1.2725951899157926,1.2402401159055993
2019-07-29,0.0,1.2442208760716795,1.2442208760716795,1.2442208760716795,5,1.0032096689302568,1.2442208760716795,1.2402401159055993
2019-07-30,0.0,1.2522585979285754,1.2522585979285754,1.2522585979285754,5,1.00969044773576,1.2522585979285754,1.2402401159055993
2019-07-31,0.0,1.2293928716130087,1.2293928716130087,1.2293928716130087,5,0.9912539159526619,1.2293928716130087,1.2402401159055993
2019-08-01,0.0,1.226039649435932,1.226039649435932,1.226039649435932,5,0.9885502280666849,1.226039649435932,1.2402401159055993
2019-08-02,0.0,1.2128400105944486,1.2128400105944486,1.2128400105944486,5,0.9779074189265813,1.2128400105944486,1.2402401159055993
2019-08-05,0.0,1.1702659078343938,1.1702659078343938,1.1702659078343938,5,0.9435801122913108,1.1702659078343938,1.2402401159055993
2019-08-06,0.0,1.1497544198634766,1.1497544198634766,1.1497544198634766,5,0.9270417922451639,1.1497544198634766,1.2402401159055993
2019-08-07,0.0,1.1612653014627983,1.1612653014627983,1.1612653014627983,5,0.9363229640535089,1.1612653014627983,1.2402401159055993
2019-08-08,0.0,1.1688877817322776,1.1688877817322776,1.1688877817322776,5,0.9424689354438259,1.1688877817322776,1.2402401159055993
2019-08-09,0.0,1.1811437664364048,1.1811437664364048,1.1811437664364048,5,0.9523508805179685,1.1811437664364048,1.2402401159055993
2019-08-12,0.0,1.1830238219111373,1.1830238219111373,1.1830238219111373,5,0.9538667607500473,1.1830238219111373,1.2402401159055993
2019-08-13,0.0,1.1692901747334874,1.1692901747334874,1.1692901747334874,5,0.9427933831020249,1.1692901747334874,1.2402401159055993
2019-08-14,0.0,1.1903759928311899,1.1903759928311899,1.1903759928311899,5,0.959794782933626,1.1903759928311899,1.2402401159055993
2019-08-16,0.0,1.1886620376061225,1.1886620376061225,1.1886620376061225,5,0.9584128285821367,1.1886620376061225,1.2402401159055993
2019-08-19,0.0,1.1816653616663886,1.1816653616663886,1.1816653616663886,5,0.952771440394475,1.1816653616663886,1.2402401159055993
2019-08-20,0.0,1.1930970635597589,1.1930970635597589,1.1930970635597589,5,0.9619887699637762,1.1930970635597589,1.2402401159055993
2019-08-21,0.0,1.1941164674832918,1.1941164674832918,1.1941164674832918,5,0.9628107107399692,1.1941164674832918,1.2402401159055993
2019-08-22,0.0,1.1706013875468866,1.1706013875468866,1.1706013875468866,5,0.943850608067242,1.1706013875468866,1.2402401159055993
2019-08-23,0.0,1.1815740674598434,1.1815740674598434,1.1815740674598434,5,0.9526978302883558,1.1815740674598434,1.2402401159055993
2019-08-26,0.0,1.1502257330964847,1.1502257330964847,1.1502257330964847,5,0.9274218099747662,1.1502257330964847,1.2402401159055993
2019-08-27,0.0,1.162146630205035,1.162146630205035,1.162146630205035,5,0.9370335754350745,1.162146630205035,1.2402401159055993
2019-08-28,0.0,1.183130934983407,1.183130934983407,1.183130934983407,5,0.9539531255361045,1.183130934983407,1.2402401159055993
2019-08-29,0.0,1.179130610949432,1.179130610949432,1.179130610949432,5,0.9507276823475861,1.179130610949432,1.2402401159055993
2019-08-30,0.0,1.2052472855786154,1.2052472855786154,1.2052472855786154,5,0.9717854390627956,1.2052472855786154,1.2402401159055993
2019-09-02,0.0,1.2023458560169156,1.2023458560169156,1.2023458560169156,5,0.9694460295206512,1.2023458560169156,1.2402401159055993
2019-09-03,0.0,1.1979139684945823,1.1979139684945823,1.1979139684945823,5,0.9658726186419867,1.1979139684945823,1.2402401159055993
2019-09-04,0.0,1.222203858013185,1.222203858013185,1.222203858013185,5,0.9854574467789694,1.222203858013185,1.2402401159055993
2019-09-05,0.0,1.239272325733166,1.239272325733166,1.239272325733166,5,0.9992196751580426,1.239272325733166,1.2402401159055993
2019-09-06,0.0,1.2420513024328843,1.2420513024328843,1.2420513024328843,5,1.0014603515110156,1.2420513024328843,1.2402401159055993
2019-09-09,0.0,1.2513895449198504,1.2513895449198504,1.2513895449198504,5,1.0089897342226428,1.2513895449198504,1.2402401159055993
2019-09-10,0.0,1.2459236089644017,1.2459236089644017,1.2459236089644017,5,1.0045825747658972,1.2459236089644017,1.2402401159055993
2019-09-11,0.0,1.2532910416217418,1.2532910416217418,1.2532910416217418,5,1.010522902419273,1.2532910416217418,1.2402401159055993
2019-09-16,0.0,1.2420049827514095,1.2420049827514095,1.2420049827514095,5,1.0014230041611913,1.2420049827514095,1.2402401159055993
2019-09-17,0.0,1.2396406376141036,1.2396406376141036,1.2396406376141036,5,0.9995166433630007,1.2396406376141036,1.2402401159055993
2019-09-18,0.0,1.2515137919999917,1.2515137919999917,1.2515137919999917,5,1.009089914081807,1.2515137919999917,1.2402401159055993
