rebalance_period_end,available_date,execution_date,ticker,sector,value_score,rank,weight,entry_close
2017-06-30,2017-08-04,2017-08-07,MU,Semiconductors & Related Devices,-0.16056109572634525,28,0.03333333333333333,27.883464813232425
2017-06-30,2017-08-04,2017-08-07,PFE,Pharmaceutical Preparations,-0.1663481353540915,29,0.03333333333333333,21.23573112487793
2017-06-30,2017-08-04,2017-08-07,DHR,"Industrial Instruments For Measurement, Display, and Control",-0.20299618501769015,30,0.03333333333333333,69.18452453613281
2017-09-30,2017-11-04,2017-11-06,LRCX,"Special Industry Machinery, NEC",8.034718123078397,1,0.03333333333333333,18.37032699584961
2017-09-30,2017-11-04,2017-11-06,NVDA,Semiconductors & Related Devices,6.660692362529678,2,0.03333333333333333,5.178806781768799
2017-09-30,2017-11-04,2017-11-06,AAPL,Electronic Computers,4.412814022375544,3,0.03333333333333333,40.58635330200195
2017-09-30,2017-11-04,2017-11-06,GILD,"Biological Products, (No Diagnostic Substances)",1.7872448725938546,4,0.03333333333333333,52.91619110107422
2017-09-30,2017-11-04,2017-11-06,NEE,Electric Services,1.769752433177686,5,0.03333333333333333,30.711753845214844
2017-09-30,2017-11-04,2017-11-06,WMT,Retail-Variety Stores,1.6242812554078805,6,0.03333333333333333,25.775314331054688
2017-09-30,2017-11-04,2017-11-06,T,Telephone Communications (No Radiotelephone),1.3727736857928465,7,0.03333333333333333,13.574658393859863
2017-09-30,2017-11-04,2017-11-06,AEP,Electric Services,1.342127529334883,8,0.03333333333333333,54.241455078125
2017-09-30,2017-11-04,2017-11-06,BX,Investment Advice,1.289800366554101,9,0.03333333333333333,23.406147003173828
2017-09-30,2017-11-04,2017-11-06,C,National Commercial Banks,0.8601872861457063,10,0.03333333333333333,55.88912582397461
2017-09-30,2017-11-04,2017-11-06,IBM,Computer & office Equipment,0.8409855349816378,11,0.03333333333333333,99.39436340332033
2017-09-30,2017-11-04,2017-11-06,VZ,Telephone Communications (No Radiotelephone),0.6753880851176883,12,0.03333333333333333,28.674585342407227
2017-09-30,2017-11-04,2017-11-06,DUK,Electric & Other Services Combined,0.4989251839368051,13,0.03333333333333333,61.66511154174805
2017-09-30,2017-11-04,2017-11-06,ELV,Hospital & Medical Service Plans,0.43750974386607044,14,0.03333333333333333,193.04290771484372
2017-09-30,2017-11-04,2017-11-06,AMZN,Retail-Catalog & Mail-Order Houses,0.4304362430937959,15,0.03333333333333333,56.03300094604492
2017-09-30,2017-11-04,2017-11-06,AXP,Finance Services,0.36395612653052556,16,0.03333333333333333,85.92759704589844
2017-09-30,2017-11-04,2017-11-06,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",0.3479140984655546,17,0.03333333333333333,68.61285400390625
2017-09-30,2017-11-04,2017-11-06,RTX,Aircraft Engines & Engine Parts,0.3468562154091456,18,0.03333333333333333,62.2318229675293
2017-09-30,2017-11-04,2017-11-06,UNP,"Railroads, Line-Haul Operating",0.32345061986586154,19,0.03333333333333333,97.3323745727539
2017-09-30,2017-11-04,2017-11-06,ORCL,Services-Prepackaged Software,0.31424280242386926,20,0.03333333333333333,44.4311408996582
2017-09-30,2017-11-04,2017-11-06,TMUS,Radiotelephone Communications,0.282406714222203,21,0.03333333333333333,53.40074920654297
2017-09-30,2017-11-04,2017-11-06,AMGN,"Biological Products, (No Diagnostic Substances)",0.11829903732378504,22,0.03333333333333333,131.05685424804688
2017-09-30,2017-11-04,2017-11-06,INTC,Semiconductors & Related Devices,0.08231878687366362,23,0.03333333333333333,39.20446014404297
2017-09-30,2017-11-04,2017-11-06,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.06653085137339149,24,0.03333333333333333,50.029335021972656
2017-09-30,2017-11-04,2017-11-06,CSCO,Computer Communications Equipment,0.04574449990455043,25,0.03333333333333333,26.80325508117676
2017-09-30,2017-11-04,2017-11-06,HD,Retail-Lumber & Other Building Materials Dealers,0.013645151587872079,26,0.03333333333333333,133.64129638671875
2017-09-30,2017-11-04,2017-11-06,UPS,Trucking & Courier Services (No Air),-0.012895325078763425,27,0.03333333333333333,80.78602600097656
2017-09-30,2017-11-04,2017-11-06,PFE,Pharmaceutical Preparations,-0.06511303536347547,28,0.03333333333333333,22.517147064208984
2017-09-30,2017-11-04,2017-11-06,KLAC,Optical Instruments & Lenses,-0.130896488727179,29,0.03333333333333333,92.50528717041016
2017-09-30,2017-11-04,2017-11-06,NKE,Rubber & Plastics Footwear,-0.1796713960230072,30,0.03333333333333333,50.08052444458008
2017-12-31,2018-02-04,2018-02-05,LRCX,"Special Industry Machinery, NEC",8.537831624232988,1,0.03333333333333333,15.183947563171388
2017-12-31,2018-02-04,2018-02-05,NVDA,Semiconductors & Related Devices,6.8549906202370074,2,0.03333333333333333,5.283022403717041
2017-12-31,2018-02-04,2018-02-05,AAPL,Electronic Computers,5.112657939846516,3,0.03333333333333333,36.58071899414063
2017-12-31,2018-02-04,2018-02-05,NEE,Electric Services,1.6275163246188074,4,0.03333333333333333,31.40078353881836
2017-12-31,2018-02-04,2018-02-05,AEP,Electric Services,1.4641464567705078,5,0.03333333333333333,49.31263732910156
2017-12-31,2018-02-04,2018-02-05,GILD,"Biological Products, (No Diagnostic Substances)",1.3875680383867879,6,0.03333333333333333,57.68711471557617
2017-12-31,2018-02-04,2018-02-05,BX,Investment Advice,1.1884593987813523,7,0.03333333333333333,24.263591766357425
2017-12-31,2018-02-04,2018-02-05,WMT,Retail-Variety Stores,1.1269113885279411,8,0.03333333333333333,29.23841857910156
2017-12-31,2018-02-04,2018-02-05,T,Telephone Communications (No Radiotelephone),1.0034388181732405,9,0.03333333333333333,15.39857006072998
2017-12-31,2018-02-04,2018-02-05,AMZN,Retail-Catalog & Mail-Order Houses,0.871729758112112,10,0.03333333333333333,69.5
2017-12-31,2018-02-04,2018-02-05,C,National Commercial Banks,0.7624285490246071,11,0.03333333333333333,55.71286392211914
2017-12-31,2018-02-04,2018-02-05,IBM,Computer & office Equipment,0.711692840244885,12,0.03333333333333333,101.5125503540039
2017-12-31,2018-02-04,2018-02-05,DUK,Electric & Other Services Combined,0.5954224035475415,13,0.03333333333333333,53.729610443115234
2017-12-31,2018-02-04,2018-02-05,APD,Industrial Inorganic Chemicals,0.5571141886666336,14,0.03333333333333333,127.88298034667967
2017-12-31,2018-02-04,2018-02-05,VZ,Telephone Communications (No Radiotelephone),0.4253050353291789,15,0.03333333333333333,32.16693115234375
2017-12-31,2018-02-04,2018-02-05,AXP,Finance Services,0.3421428843208218,16,0.03333333333333333,82.39790344238281
2017-12-31,2018-02-04,2018-02-05,MU,Semiconductors & Related Devices,0.3153747778636448,17,0.03333333333333333,38.42631530761719
2017-12-31,2018-02-04,2018-02-05,ORCL,Services-Prepackaged Software,0.2905355167436927,18,0.03333333333333333,42.55981063842773
2017-12-31,2018-02-04,2018-02-05,ELV,Hospital & Medical Service Plans,0.2646814006822361,19,0.03333333333333333,206.29299926757807
2017-12-31,2018-02-04,2018-02-05,RTX,Aircraft Engines & Engine Parts,0.2083078602347455,20,0.03333333333333333,66.1666259765625
2017-12-31,2018-02-04,2018-02-05,UNP,"Railroads, Line-Haul Operating",0.1661372144383968,21,0.03333333333333333,103.5613784790039
2017-12-31,2018-02-04,2018-02-05,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",0.1224349318020406,22,0.03333333333333333,65.12677001953125
2017-12-31,2018-02-04,2018-02-05,TMUS,Radiotelephone Communications,0.08266782210383514,23,0.03333333333333333,59.16965103149414
2017-12-31,2018-02-04,2018-02-05,INTC,Semiconductors & Related Devices,0.06862943570396521,24,0.03333333333333333,37.37435531616211
2017-12-31,2018-02-04,2018-02-05,SBUX,Retail-Eating & Drinking Places,0.03256248632993886,25,0.03333333333333333,45.37104415893555
2017-12-31,2018-02-04,2018-02-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.028415178978205183,26,0.03333333333333333,135.0043182373047
2017-12-31,2018-02-04,2018-02-05,PFE,Pharmaceutical Preparations,-0.029065692656540548,27,0.03333333333333333,22.511362075805664
2017-12-31,2018-02-04,2018-02-05,CHTR,Cable & Other Pay Television Services,-0.03307299491005339,28,0.03333333333333333,372.5700073242188
2017-12-31,2018-02-04,2018-02-05,UPS,Trucking & Courier Services (No Air),-0.0798194801013252,29,0.03333333333333333,80.94329833984375
2017-12-31,2018-02-04,2018-02-05,CSCO,Computer Communications Equipment,-0.09349759202010606,30,0.03333333333333333,30.43253517150879
2018-03-31,2018-05-05,2018-05-07,KO,Beverages,16.49242236032852,1,0.03333333333333333,32.90650939941406
2018-03-31,2018-05-05,2018-05-07,LRCX,"Special Industry Machinery, NEC",-0.24164614709809912,2,0.03333333333333333,17.28911781311035
2018-03-31,2018-05-05,2018-05-07,NVDA,Semiconductors & Related Devices,-0.2417241471139458,3,0.03333333333333333,6.151607036590576
2018-03-31,2018-05-05,2018-05-07,GOOG,"Services-Computer Programming, Data Processing, Etc.",-0.2419184651875197,4,0.03333333333333333,52.31003952026367
2018-03-31,2018-05-05,2018-05-07,GOOGL,"Services-Computer Programming, Data Processing, Etc.",-0.24192178329216085,5,0.03333333333333333,52.53876495361328
2018-03-31,2018-05-05,2018-05-07,AAPL,Electronic Computers,-0.24206906334410816,6,0.03333333333333333,43.459022521972656
2018-03-31,2018-05-05,2018-05-07,NEE,Electric Services,-0.24211990314889192,7,0.03333333333333333,33.48250198364258
2018-03-31,2018-05-05,2018-05-07,T,Telephone Communications (No Radiotelephone),-0.24221620300150437,8,0.03333333333333333,13.724007606506348
2018-03-31,2018-05-05,2018-05-07,BX,Investment Advice,-0.2423511543654494,9,0.03333333333333333,23.43250274658203
2018-03-31,2018-05-05,2018-05-07,VZ,Telephone Communications (No Radiotelephone),-0.24236509282334284,10,0.03333333333333333,30.78506851196289
2018-03-31,2018-05-05,2018-05-07,WMT,Retail-Variety Stores,-0.24238749729539555,11,0.03333333333333333,25.116455078125
2018-03-31,2018-05-05,2018-05-07,GILD,"Biological Products, (No Diagnostic Substances)",-0.24245702906129607,12,0.03333333333333333,48.09534454345703
2018-03-31,2018-05-05,2018-05-07,DUK,Electric & Other Services Combined,-0.2424725245076492,13,0.03333333333333333,57.01716613769531
2018-03-31,2018-05-05,2018-05-07,AMZN,Retail-Catalog & Mail-Order Houses,-0.24247530181098312,14,0.03333333333333333,80.00700378417969
2018-03-31,2018-05-05,2018-05-07,UNP,"Railroads, Line-Haul Operating",-0.24248811098109757,15,0.03333333333333333,113.13274383544922
2018-03-31,2018-05-05,2018-05-07,PFE,Pharmaceutical Preparations,-0.2424899259717076,16,0.03333333333333333,22.680173873901367
2018-03-31,2018-05-05,2018-05-07,FCX,Metal Mining,-0.24249755079728838,17,0.03333333333333333,13.815478324890137
2018-03-31,2018-05-05,2018-05-07,ELV,Hospital & Medical Service Plans,-0.2425022744060438,18,0.03333333333333333,205.8937225341797
2018-03-31,2018-05-05,2018-05-07,CHTR,Cable & Other Pay Television Services,-0.24250327867069713,19,0.03333333333333333,278.1000061035156
2018-03-31,2018-05-05,2018-05-07,MU,Semiconductors & Related Devices,-0.24250559829246307,20,0.03333333333333333,47.28192138671875
2018-03-31,2018-05-05,2018-05-07,AEP,Electric Services,-0.2425182941069798,21,0.03333333333333333,51.51424789428711
2018-03-31,2018-05-05,2018-05-07,IBM,Computer & office Equipment,-0.2425257136862511,22,0.03333333333333333,96.2549819946289
2018-03-31,2018-05-05,2018-05-07,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",-0.24252864084732245,23,0.03333333333333333,58.3666877746582
2018-03-31,2018-05-05,2018-05-07,TMUS,Radiotelephone Communications,-0.2425371399236446,24,0.03333333333333333,54.36223220825195
2018-03-31,2018-05-05,2018-05-07,RTX,Aircraft Engines & Engine Parts,-0.2425458943659191,25,0.03333333333333333,63.21378326416016
2018-03-31,2018-05-05,2018-05-07,APD,Industrial Inorganic Chemicals,-0.24254600788102817,26,0.03333333333333333,134.6436767578125
2018-03-31,2018-05-05,2018-05-07,UPS,Trucking & Courier Services (No Air),-0.24254609938492752,27,0.03333333333333333,80.77899932861328
2018-03-31,2018-05-05,2018-05-07,SBUX,Retail-Eating & Drinking Places,-0.2425642562404949,28,0.03333333333333333,47.91926574707031
2018-03-31,2018-05-05,2018-05-07,ORCL,Services-Prepackaged Software,-0.24256852064039885,29,0.03333333333333333,40.94092178344727
2018-03-31,2018-05-05,2018-05-07,INTC,Semiconductors & Related Devices,-0.24257156014158154,30,0.03333333333333333,45.33419418334961
2018-06-30,2018-08-04,2018-08-06,KO,Beverages,16.85229944028082,1,0.03333333333333333,36.75274658203125
2018-06-30,2018-08-04,2018-08-06,NVDA,Semiconductors & Related Devices,-0.23642385567902624,2,0.03333333333333333,6.287837028503418
2018-06-30,2018-08-04,2018-08-06,LRCX,"Special Industry Machinery, NEC",-0.23656105415700757,3,0.03333333333333333,16.91809844970703
2018-06-30,2018-08-04,2018-08-06,GOOG,"Services-Computer Programming, Data Processing, Etc.",-0.23696062583519317,4,0.03333333333333333,60.73983383178711
2018-06-30,2018-08-04,2018-08-06,GOOGL,"Services-Computer Programming, Data Processing, Etc.",-0.23696587288923177,5,0.03333333333333333,61.37622833251953
2018-06-30,2018-08-04,2018-08-06,AAPL,Electronic Computers,-0.23696717698720685,6,0.03333333333333333,49.26015853881836
2018-06-30,2018-08-04,2018-08-06,NEE,Electric Services,-0.23712313883311945,7,0.03333333333333333,35.29281234741211
2018-06-30,2018-08-04,2018-08-06,T,Telephone Communications (No Radiotelephone),-0.2371357741263554,8,0.03333333333333333,14.038368225097656
2018-06-30,2018-08-04,2018-08-06,AMZN,Retail-Catalog & Mail-Order Houses,-0.2372223194901008,9,0.03333333333333333,92.3874969482422
2018-06-30,2018-08-04,2018-08-06,WMT,Retail-Variety Stores,-0.2372441647467956,10,0.03333333333333333,26.516691207885746
2018-06-30,2018-08-04,2018-08-06,VZ,Telephone Communications (No Radiotelephone),-0.2372657480873802,11,0.03333333333333333,34.24116516113281
2018-06-30,2018-08-04,2018-08-06,DUK,Electric & Other Services Combined,-0.23727914483867785,12,0.03333333333333333,58.86813735961914
2018-06-30,2018-08-04,2018-08-06,GILD,"Biological Products, (No Diagnostic Substances)",-0.2372935068859658,13,0.03333333333333333,58.190032958984375
2018-06-30,2018-08-04,2018-08-06,FCX,Metal Mining,-0.2373184635921408,14,0.03333333333333333,13.982382774353027
2018-06-30,2018-08-04,2018-08-06,AEP,Electric Services,-0.2373186016755029,15,0.03333333333333333,53.87590026855469
2018-06-30,2018-08-04,2018-08-06,IBM,Computer & office Equipment,-0.23731873634400005,16,0.03333333333333333,99.23299407958984
2018-06-30,2018-08-04,2018-08-06,UNP,"Railroads, Line-Haul Operating",-0.2373217123670195,17,0.03333333333333333,125.68680572509766
2018-06-30,2018-08-04,2018-08-06,ELV,Hospital & Medical Service Plans,-0.23732587160339486,18,0.03333333333333333,232.5868225097656
2018-06-30,2018-08-04,2018-08-06,MU,Semiconductors & Related Devices,-0.23732861707010985,19,0.03333333333333333,51.36837387084961
2018-06-30,2018-08-04,2018-08-06,ORCL,Services-Prepackaged Software,-0.2373319123804301,20,0.03333333333333333,43.42108917236328
2018-06-30,2018-08-04,2018-08-06,INTC,Semiconductors & Related Devices,-0.23735067520888922,21,0.03333333333333333,42.16327667236328
2018-06-30,2018-08-04,2018-08-06,CHTR,Cable & Other Pay Television Services,-0.23735126495499276,22,0.03333333333333333,300.0
2018-06-30,2018-08-04,2018-08-06,SBUX,Retail-Eating & Drinking Places,-0.23735581124983945,23,0.03333333333333333,43.65889358520508
2018-06-30,2018-08-04,2018-08-06,BX,Investment Advice,-0.2373571502360759,24,0.03333333333333333,26.3562068939209
2018-06-30,2018-08-04,2018-08-06,PFE,Pharmaceutical Preparations,-0.23735799788588136,25,0.03333333333333333,27.13666534423828
2018-06-30,2018-08-04,2018-08-06,UPS,Trucking & Courier Services (No Air),-0.23735868377955957,26,0.03333333333333333,86.80237579345703
2018-06-30,2018-08-04,2018-08-06,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",-0.23736354020035944,27,0.03333333333333333,67.52057647705078
2018-06-30,2018-08-04,2018-08-06,APD,Industrial Inorganic Chemicals,-0.2373641925370107,28,0.03333333333333333,133.53392028808594
2018-06-30,2018-08-04,2018-08-06,RTX,Aircraft Engines & Engine Parts,-0.23736747647102147,29,0.03333333333333333,70.43280029296875
2018-06-30,2018-08-04,2018-08-06,UNH,Hospital & Medical Service Plans,-0.237374305152836,30,0.03333333333333333,225.7099609375
2018-09-30,2018-11-04,2018-11-05,KO,Beverages,16.852299373493153,1,0.03333333333333333,38.68622589111328
2018-09-30,2018-11-04,2018-11-05,LRCX,"Special Industry Machinery, NEC",-0.23592777094896314,2,0.03333333333333333,13.353655815124512
2018-09-30,2018-11-04,2018-11-05,NVDA,Semiconductors & Related Devices,-0.2361786399448474,3,0.03333333333333333,5.244669437408447
2018-09-30,2018-11-04,2018-11-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",-0.23689831708713363,4,0.03333333333333333,51.58102416992188
2018-09-30,2018-11-04,2018-11-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",-0.23690696872848255,5,0.03333333333333333,52.353797912597656
2018-09-30,2018-11-04,2018-11-05,AAPL,Electronic Computers,-0.23696990266947865,6,0.03333333333333333,47.66434097290039
2018-09-30,2018-11-04,2018-11-05,AMZN,Retail-Catalog & Mail-Order Houses,-0.23713620601914165,7,0.03333333333333333,81.38999938964844
2018-09-30,2018-11-04,2018-11-05,NEE,Electric Services,-0.23717136616819626,8,0.03333333333333333,35.461692810058594
2018-09-30,2018-11-04,2018-11-05,T,Telephone Communications (No Radiotelephone),-0.23719460672940385,9,0.03333333333333333,13.656359672546388
2018-09-30,2018-11-04,2018-11-05,MU,Semiconductors & Related Devices,-0.23728194262860414,10,0.03333333333333333,38.9334602355957
2018-09-30,2018-11-04,2018-11-05,FCX,Metal Mining,-0.2372873118161271,11,0.03333333333333333,11.137203216552734
2018-09-30,2018-11-04,2018-11-05,GILD,"Biological Products, (No Diagnostic Substances)",-0.23729655434382263,12,0.03333333333333333,52.3989372253418
2018-09-30,2018-11-04,2018-11-05,DUK,Electric & Other Services Combined,-0.23730143482539898,13,0.03333333333333333,61.34881210327149
