rcept_no,rcept_dt,stock_code,event_category,is_correction,parse_status,residual_class,blocker_tags,taxonomy_root_cause,source_recovery_class,correction_confidence_5tier,correction_action_class,correction_supersession_ready,review_bucket,review_priority_note,manual_review_required,executable_or_safe,downstream_authoritative,parsed_clean_and_usable,recovered,human_validation_claimed
20181008900702,2018-10-08,155960,resumption_related,True,body_unavailable,zip_unparseable,source_zip_unparseable|source_recovery_required_separate_approval|correction_manual_review_required|manual_review_required,,zip_unparseable_requires_source_recovery,low_needs_manual,zip_unparseable_requires_source_recovery,blocked,source_recovery_required,corrupt cached body; needs source recovery (separate verdict + download approval) before any review,True,False,False,False,False,False
20181114801858,2018-11-14,207940,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20181123900676,2018-11-23,102210,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20181203900612,2018-12-03,108230,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20190116900624,2019-01-16,083470,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20190117900312,2019-01-17,083470,suspension_related,True,body_unavailable,zip_unparseable,source_zip_unparseable|source_recovery_required_separate_approval|correction_manual_review_required|manual_review_required,,zip_unparseable_requires_source_recovery,medium_needs_manual,zip_unparseable_requires_source_recovery,blocked,source_recovery_required,corrupt cached body; needs source recovery (separate verdict + download approval) before any review,True,False,False,False,False,False
20190118900142,2019-01-18,065940,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20190215600882,2019-02-15,250300,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20190225601281,2019-02-25,250300,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20190304900009,2019-03-04,178780,suspension_related,True,body_unavailable,zip_unparseable,source_zip_unparseable|source_recovery_required_separate_approval|correction_manual_review_required|manual_review_required,,zip_unparseable_requires_source_recovery,no_link,zip_unparseable_requires_source_recovery,,source_recovery_required,corrupt cached body; needs source recovery (separate verdict + download approval) before any review,True,False,False,False,False,False
20190312901591,2019-03-12,054220,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20190321801662,2019-03-21,020560,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20190322600250,2019-03-22,242850,suspension_related,True,body_unavailable,zip_unparseable,source_zip_unparseable|source_recovery_required_separate_approval|correction_manual_review_required|manual_review_required,,zip_unparseable_requires_source_recovery,medium_needs_manual,zip_unparseable_requires_source_recovery,blocked,source_recovery_required,corrupt cached body; needs source recovery (separate verdict + download approval) before any review,True,False,False,False,False,False
20190325800031,2019-03-25,109070,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20190411900687,2019-04-11,030270,suspension_related,True,body_unavailable,zip_unparseable,source_zip_unparseable|source_recovery_required_separate_approval|correction_manual_review_required|manual_review_required,,zip_unparseable_requires_source_recovery,medium_needs_manual,zip_unparseable_requires_source_recovery,blocked,source_recovery_required,corrupt cached body; needs source recovery (separate verdict + download approval) before any review,True,False,False,False,False,False
20190415900808,2019-04-15,149940,suspension_related,True,body_unavailable,zip_unparseable,source_zip_unparseable|source_recovery_required_separate_approval|correction_manual_review_required|manual_review_required,,zip_unparseable_requires_source_recovery,medium_needs_manual,zip_unparseable_requires_source_recovery,blocked,source_recovery_required,corrupt cached body; needs source recovery (separate verdict + download approval) before any review,True,False,False,False,False,False
20190424600679,2019-04-24,223220,suspension_related,True,body_unavailable,zip_unparseable,source_zip_unparseable|source_recovery_required_separate_approval|correction_manual_review_required|manual_review_required,,zip_unparseable_requires_source_recovery,low_needs_manual,zip_unparseable_requires_source_recovery,blocked,source_recovery_required,corrupt cached body; needs source recovery (separate verdict + download approval) before any review,True,False,False,False,False,False
20190528900094,2019-05-28,102940,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
